NACA#,Camber (%),Camber Position (x/c),Thickness (%),Re,Mach,Alpha,CL,CD,CM
naca0614,0.0,0.6,14.0,500000,0.1,8,0.9254,0.01455,-0.0051
naca0614,0.0,0.6,14.0,500000,0.15,0,0.0,0.007,-0.0
naca0614,0.0,0.6,14.0,500000,0.15,1,0.1067,0.00712,0.0024
naca0614,0.0,0.6,14.0,500000,0.15,2,0.2129,0.00749,0.005
naca0614,0.0,0.6,14.0,500000,0.15,3,0.3194,0.00813,0.0075
naca0614,0.0,0.6,14.0,500000,0.15,4,0.4384,0.00909,0.0071
naca0614,0.0,0.6,14.0,500000,0.15,5,0.5821,0.01033,0.0005
naca0614,0.0,0.6,14.0,500000,0.15,6,0.7288,0.01177,-0.0071
naca0614,0.0,0.6,14.0,500000,0.15,7,0.8601,0.01329,-0.0119
naca0614,0.0,0.6,14.0,500000,0.15,8,0.9302,0.01478,-0.004
naca0614,0.0,0.6,14.0,500000,0.2,0,0.0,0.00706,-0.0
naca0614,0.0,0.6,14.0,500000,0.2,1,0.1077,0.00717,0.0025
naca0614,0.0,0.6,14.0,500000,0.2,2,0.2151,0.00754,0.0051
naca0614,0.0,0.6,14.0,500000,0.2,3,0.3221,0.00819,0.0078
naca0614,0.0,0.6,14.0,500000,0.2,4,0.4413,0.00918,0.0077
naca0614,0.0,0.6,14.0,500000,0.2,5,0.5866,0.01046,0.0012
naca0614,0.0,0.6,14.0,500000,0.2,6,0.735,0.01195,-0.0063
naca0614,0.0,0.6,14.0,500000,0.2,7,0.8677,0.01357,-0.0109
naca0614,0.0,0.6,14.0,500000,0.2,8,0.9381,0.01502,-0.0026
naca0614,0.0,0.6,14.0,500000,0.25,0,0.0,0.00715,-0.0
naca0614,0.0,0.6,14.0,500000,0.25,1,0.1089,0.00726,0.0026
naca0614,0.0,0.6,14.0,500000,0.25,2,0.2178,0.00763,0.0053
naca0614,0.0,0.6,14.0,500000,0.25,3,0.3262,0.00828,0.0081
naca0614,0.0,0.6,14.0,500000,0.25,4,0.4455,0.00926,0.0085
naca0614,0.0,0.6,14.0,500000,0.25,5,0.5928,0.01059,0.0021
naca0614,0.0,0.6,14.0,500000,0.25,6,0.7434,0.01216,-0.0053
naca0614,0.0,0.6,14.0,500000,0.25,7,0.8788,0.01384,-0.0097
naca0614,0.0,0.6,14.0,500000,0.25,8,1.1375,0.01104,-0.0418
naca0614,0.0,0.6,14.0,500000,0.3,0,0.0,0.00724,-0.0
naca0614,0.0,0.6,14.0,500000,0.3,1,0.1109,0.00735,0.0026
naca0614,0.0,0.6,14.0,500000,0.3,2,0.2215,0.00771,0.0054
naca0614,0.0,0.6,14.0,500000,0.3,3,0.3321,0.00838,0.0084
naca0614,0.0,0.6,14.0,500000,0.3,4,0.4503,0.00939,0.0096
naca0614,0.0,0.6,14.0,500000,0.3,5,0.5999,0.01083,0.0035
naca0614,0.0,0.6,14.0,500000,0.3,6,0.7536,0.01248,-0.0038
naca0614,0.0,0.6,14.0,500000,0.3,7,0.8905,0.01433,-0.0078
naca0614,0.0,0.6,14.0,500000,0.3,8,0.9556,0.01602,0.0027
naca0616,0.0,0.6,16.0,100000,0.1,0,-0.0003,0.01976,0.0
naca0616,0.0,0.6,16.0,100000,0.1,1,0.1744,0.0196,-0.0062
naca0616,0.0,0.6,16.0,100000,0.1,2,0.3563,0.01949,-0.0165
naca0616,0.0,0.6,16.0,100000,0.1,3,0.5338,0.01914,-0.0287
naca0616,0.0,0.6,16.0,100000,0.1,4,0.6434,0.0191,-0.0301
naca0616,0.0,0.6,16.0,100000,0.1,5,0.7181,0.01978,-0.0245
naca0616,0.0,0.6,16.0,100000,0.1,6,0.7863,0.02106,-0.0173
naca0616,0.0,0.6,16.0,100000,0.1,7,0.8491,0.023,-0.009
naca0616,0.0,0.6,16.0,100000,0.1,8,0.9074,0.02561,-0.0
naca0616,0.0,0.6,16.0,100000,0.15,0,0.0074,0.01979,-0.0019
naca0616,0.0,0.6,16.0,100000,0.15,1,0.1685,0.01965,-0.005
naca0616,0.0,0.6,16.0,100000,0.15,2,0.356,0.01957,-0.0158
naca0616,0.0,0.6,16.0,100000,0.15,3,0.5342,0.0193,-0.028
naca0616,0.0,0.6,16.0,100000,0.15,4,0.649,0.01928,-0.0301
naca0616,0.0,0.6,16.0,100000,0.15,5,0.7229,0.01997,-0.0242
naca0616,0.0,0.6,16.0,100000,0.15,6,0.7785,0.01311,-0.0483
naca0616,0.0,0.6,16.0,100000,0.15,7,0.8525,0.02332,-0.0081
naca0616,0.0,0.6,16.0,100000,0.15,8,0.9104,0.02603,0.0012
naca0616,0.0,0.6,16.0,100000,0.2,0,0.0,0.01962,-0.0
naca0616,0.0,0.6,16.0,100000,0.2,1,0.1766,0.01979,-0.0059
naca0616,0.0,0.6,16.0,100000,0.2,2,0.3536,0.01973,-0.0146
naca0616,0.0,0.6,16.0,100000,0.2,3,0.5343,0.01953,-0.0268
naca0616,0.0,0.6,16.0,100000,0.2,4,0.6565,0.01952,-0.03
naca0616,0.0,0.6,16.0,100000,0.2,5,0.731,0.02027,-0.0239
naca0616,0.0,0.6,16.0,100000,0.2,6,0.7985,0.02169,-0.0162
naca0616,0.0,0.6,16.0,100000,0.2,7,0.8587,0.02378,-0.0069
naca0616,0.0,0.6,16.0,100000,0.2,8,0.9161,0.02661,0.0028
naca0616,0.0,0.6,16.0,100000,0.25,0,0.0,0.01982,-0.0
naca0616,0.0,0.6,16.0,100000,0.25,1,0.1759,0.01981,-0.0051
naca0616,0.0,0.6,16.0,100000,0.25,2,0.349,0.01993,-0.0127
naca0616,0.0,0.6,16.0,100000,0.25,3,0.5336,0.01986,-0.025
naca0616,0.0,0.6,16.0,100000,0.25,4,0.6668,0.01986,-0.0299
naca0616,0.0,0.6,16.0,100000,0.25,5,0.7404,0.02067,-0.0233
naca0616,0.0,0.6,16.0,100000,0.25,6,0.807,0.02218,-0.0151
naca0616,0.0,0.6,16.0,100000,0.25,7,0.8663,0.02449,-0.0053
naca0616,0.0,0.6,16.0,100000,0.25,8,0.9227,0.02757,0.0049
naca0616,0.0,0.6,16.0,100000,0.3,0,0.0,0.01978,-0.0
naca0616,0.0,0.6,16.0,100000,0.3,1,0.1657,0.01995,-0.0029
naca0616,0.0,0.6,16.0,100000,0.3,2,0.3536,0.02017,-0.0123
naca0616,0.0,0.6,16.0,100000,0.3,3,0.5357,0.02021,-0.0234
naca0616,0.0,0.6,16.0,100000,0.3,4,0.6802,0.02029,-0.0297
naca0616,0.0,0.6,16.0,100000,0.3,5,0.7528,0.02121,-0.0227
naca0616,0.0,0.6,16.0,100000,0.3,6,0.8179,0.02288,-0.0137
naca0616,0.0,0.6,16.0,100000,0.3,7,0.8765,0.02534,-0.0033
naca0616,0.0,0.6,16.0,100000,0.3,8,0.9283,0.02869,0.0081
naca0616,0.0,0.6,16.0,200000,0.1,0,0.0,0.01113,0.0
naca0616,0.0,0.6,16.0,200000,0.1,1,0.1055,0.01137,0.004
naca0616,0.0,0.6,16.0,200000,0.1,2,0.2354,0.01107,0.0037
naca0616,0.0,0.6,16.0,200000,0.1,3,0.3282,0.01294,0.0089
naca0616,0.0,0.6,16.0,200000,0.1,4,0.5126,0.01417,-0.0053
naca0616,0.0,0.6,16.0,200000,0.1,5,0.6734,0.01512,-0.0158
naca0616,0.0,0.6,16.0,200000,0.1,6,0.7981,0.01616,-0.0201
naca0616,0.0,0.6,16.0,200000,0.1,7,0.9107,0.0167,-0.025
naca0616,0.0,0.6,16.0,200000,0.1,8,0.9157,0.0192,-0.0025
naca0616,0.0,0.6,16.0,200000,0.15,0,0.0,0.01116,0.0
naca0616,0.0,0.6,16.0,200000,0.15,1,0.1045,0.0114,0.0043
naca0616,0.0,0.6,16.0,200000,0.15,2,0.2201,0.01216,0.0065
naca0616,0.0,0.6,16.0,200000,0.15,3,0.3498,0.01319,0.0051
naca0616,0.0,0.6,16.0,200000,0.15,4,0.5143,0.01425,-0.0047
naca0616,0.0,0.6,16.0,200000,0.15,5,0.6759,0.01525,-0.0151
naca0616,0.0,0.6,16.0,200000,0.15,6,0.8041,0.01632,-0.0198
naca0616,0.0,0.6,16.0,200000,0.15,7,0.9769,0.02013,-0.0358
naca0616,0.0,0.6,16.0,200000,0.15,8,0.9189,0.01946,-0.0012
naca0616,0.0,0.6,16.0,200000,0.2,0,-0.0,0.01123,0.0
naca0616,0.0,0.6,16.0,200000,0.2,1,0.1121,0.01156,0.0034
naca0616,0.0,0.6,16.0,200000,0.2,2,0.2217,0.01224,0.0068
naca0616,0.0,0.6,16.0,200000,0.2,3,0.3549,0.01329,0.005
naca0616,0.0,0.6,16.0,200000,0.2,4,0.5161,0.01441,-0.0037
naca0616,0.0,0.6,16.0,200000,0.2,5,0.6792,0.01546,-0.014
naca0616,0.0,0.6,16.0,200000,0.2,6,0.8116,0.0166,-0.0192
naca0616,0.0,0.6,16.0,200000,0.2,7,0.8726,0.01804,-0.0104
naca0616,0.0,0.6,16.0,200000,0.2,8,0.9359,0.02117,-0.0026
naca0616,0.0,0.6,16.0,200000,0.25,0,0.0,0.01133,0.0
naca0616,0.0,0.6,16.0,200000,0.25,1,0.109,0.01157,0.0041
naca0616,0.0,0.6,16.0,200000,0.25,2,0.2224,0.0123,0.0073
naca0616,0.0,0.6,16.0,200000,0.25,3,0.3573,0.01339,0.0058
naca0616,0.0,0.6,16.0,200000,0.25,4,0.5186,0.01454,-0.0024
naca0616,0.0,0.6,16.0,200000,0.25,5,0.6838,0.01569,-0.0126
naca0616,0.0,0.6,16.0,200000,0.25,6,0.8217,0.01696,-0.0183
naca0616,0.0,0.6,16.0,200000,0.25,7,0.8805,0.01848,-0.0087
naca0616,0.0,0.6,16.0,200000,0.25,8,0.9267,0.0205,0.0035
naca0616,0.0,0.6,16.0,200000,0.3,0,0.0,0.01144,-0.0
naca0616,0.0,0.6,16.0,200000,0.3,1,0.1107,0.01169,0.0042
naca0616,0.0,0.6,16.0,200000,0.3,2,0.223,0.0124,0.0081
naca0616,0.0,0.6,16.0,200000,0.3,3,0.3599,0.01351,0.0068
naca0616,0.0,0.6,16.0,200000,0.3,4,0.5203,0.01477,-0.0005
naca0616,0.0,0.6,16.0,200000,0.3,5,0.6889,0.01602,-0.0106
naca0616,0.0,0.6,16.0,200000,0.3,6,0.8335,0.01749,-0.017
naca0616,0.0,0.6,16.0,200000,0.3,7,0.8891,0.01911,-0.0063
naca0616,0.0,0.6,16.0,200000,0.3,8,1.2865,0.01625,-0.0859
naca0616,0.0,0.6,16.0,300000,0.1,0,0.0,0.00914,0.0
naca0616,0.0,0.6,16.0,300000,0.1,1,0.1049,0.00927,0.003
naca0616,0.0,0.6,16.0,300000,0.1,2,0.2092,0.0097,0.0062
naca0616,0.0,0.6,16.0,300000,0.1,3,0.3175,0.01046,0.0086
naca0616,0.0,0.6,16.0,300000,0.1,4,0.442,0.0115,0.0072
naca0616,0.0,0.6,16.0,300000,0.1,5,0.5927,0.01269,-0.0007
naca0616,0.0,0.6,16.0,300000,0.1,6,0.7475,0.014,-0.0103
naca0616,0.0,0.6,16.0,300000,0.1,7,0.8821,0.01541,-0.0164
naca0616,0.0,0.6,16.0,300000,0.1,8,0.9391,0.01688,-0.0071
naca0616,0.0,0.6,16.0,300000,0.15,0,0.0,0.00918,0.0
naca0616,0.0,0.6,16.0,300000,0.15,1,0.1057,0.00932,0.0031
naca0616,0.0,0.6,16.0,300000,0.15,2,0.2109,0.00976,0.0063
naca0616,0.0,0.6,16.0,300000,0.15,3,0.3217,0.01054,0.0084
naca0616,0.0,0.6,16.0,300000,0.15,4,0.4444,0.01159,0.0075
naca0616,0.0,0.6,16.0,300000,0.15,5,0.5947,0.01278,0.0
naca0616,0.0,0.6,16.0,300000,0.15,6,0.7514,0.01411,-0.0096
naca0616,0.0,0.6,16.0,300000,0.15,7,0.8874,0.01561,-0.0157
naca0616,0.0,0.6,16.0,300000,0.15,8,0.9438,0.01708,-0.006
naca0616,0.0,0.6,16.0,300000,0.2,0,0.0,0.00924,0.0
naca0616,0.0,0.6,16.0,300000,0.2,1,0.1066,0.00938,0.0031
naca0616,0.0,0.6,16.0,300000,0.2,2,0.2134,0.00982,0.0063
naca0616,0.0,0.6,16.0,300000,0.2,3,0.3222,0.01058,0.0092
naca0616,0.0,0.6,16.0,300000,0.2,4,0.4478,0.01108,0.0087
naca0616,0.0,0.6,16.0,300000,0.2,5,0.597,0.01295,0.0012
naca0616,0.0,0.6,16.0,300000,0.2,6,0.7563,0.01432,-0.0085
naca0616,0.0,0.6,16.0,300000,0.2,7,0.8939,0.01595,-0.0145
naca0616,0.0,0.6,16.0,300000,0.2,8,0.9485,0.01743,-0.0041
naca0616,0.0,0.6,16.0,300000,0.25,0,0.0,0.00936,0.0
naca0616,0.0,0.6,16.0,300000,0.25,1,0.1077,0.00949,0.0033
naca0616,0.0,0.6,16.0,300000,0.25,2,0.2158,0.00991,0.0066
naca0616,0.0,0.6,16.0,300000,0.25,3,0.3252,0.01067,0.0097
naca0616,0.0,0.6,16.0,300000,0.25,4,0.4508,0.01177,0.0091
naca0616,0.0,0.6,16.0,300000,0.25,5,0.6011,0.01308,0.0026
naca0616,0.0,0.6,16.0,300000,0.25,6,0.9004,0.00993,-0.0455
naca0616,0.0,0.6,16.0,300000,0.25,7,0.9037,0.01631,-0.0131
naca0616,0.0,0.6,16.0,300000,0.25,8,0.9522,0.01798,-0.0012
naca0616,0.0,0.6,16.0,300000,0.3,0,0.0,0.00947,0.0
naca0616,0.0,0.6,16.0,300000,0.3,1,0.1096,0.0096,0.0034
naca0616,0.0,0.6,16.0,300000,0.3,2,0.2184,0.01003,0.007
naca0616,0.0,0.6,16.0,300000,0.3,3,0.3438,0.01028,0.0076
naca0616,0.0,0.6,16.0,300000,0.3,4,0.4546,0.01191,0.0105
naca0616,0.0,0.6,16.0,300000,0.3,5,0.5964,0.01333,0.0064
naca0616,0.0,0.6,16.0,300000,0.3,6,0.7706,0.01497,-0.0051
naca0616,0.0,0.6,16.0,300000,0.3,7,0.9136,0.01687,-0.0108
naca0616,0.0,0.6,16.0,300000,0.3,8,0.9582,0.01854,0.0024
naca0616,0.0,0.6,16.0,400000,0.1,0,-0.0,0.00823,0.0
naca0616,0.0,0.6,16.0,400000,0.1,1,0.1056,0.00833,0.0024
naca0616,0.0,0.6,16.0,400000,0.1,2,0.2111,0.00863,0.0049
naca0616,0.0,0.6,16.0,400000,0.1,3,0.3161,0.0092,0.0076
naca0616,0.0,0.6,16.0,400000,0.1,4,0.4215,0.01004,0.0101
naca0616,0.0,0.6,16.0,400000,0.1,5,0.5529,0.01117,0.0066
naca0616,0.0,0.6,16.0,400000,0.1,6,0.6997,0.0125,-0.001
naca0616,0.0,0.6,16.0,400000,0.1,7,0.8477,0.01403,-0.0094
naca0616,0.0,0.6,16.0,400000,0.1,8,0.9602,0.01551,-0.011
naca0616,0.0,0.6,16.0,400000,0.15,0,-0.0,0.0083,0.0
naca0616,0.0,0.6,16.0,400000,0.15,1,0.1062,0.00838,0.0025
naca0616,0.0,0.6,16.0,400000,0.15,2,0.2124,0.00867,0.0051
naca0616,0.0,0.6,16.0,400000,0.15,3,0.3182,0.00924,0.0078
naca0616,0.0,0.6,16.0,400000,0.15,4,0.4244,0.01008,0.0104
naca0616,0.0,0.6,16.0,400000,0.15,5,0.5559,0.01124,0.0071
naca0616,0.0,0.6,16.0,400000,0.15,6,0.7035,0.01264,-0.0004
naca0616,0.0,0.6,16.0,400000,0.15,7,0.8527,0.01416,-0.0087
naca0616,0.0,0.6,16.0,400000,0.15,8,0.9651,0.01571,-0.01
naca0616,0.0,0.6,16.0,400000,0.2,0,-0.0,0.00835,0.0
naca0616,0.0,0.6,16.0,400000,0.2,1,0.1071,0.00845,0.0026
naca0616,0.0,0.6,16.0,400000,0.2,2,0.2141,0.00876,0.0053
naca0616,0.0,0.6,16.0,400000,0.2,3,0.3209,0.00931,0.0081
naca0616,0.0,0.6,16.0,400000,0.2,4,0.4296,0.01017,0.0105
naca0616,0.0,0.6,16.0,400000,0.2,5,0.5596,0.01136,0.0079
naca0616,0.0,0.6,16.0,400000,0.2,6,0.7097,0.01277,0.0004
naca0616,0.0,0.6,16.0,400000,0.2,7,0.8594,0.0144,-0.0075
naca0616,0.0,0.6,16.0,400000,0.2,8,0.9703,0.01608,-0.0082
naca0616,0.0,0.6,16.0,400000,0.25,0,-0.0,0.00844,0.0
naca0616,0.0,0.6,16.0,400000,0.25,1,0.1086,0.00854,0.0027
naca0616,0.0,0.6,16.0,400000,0.25,2,0.217,0.00884,0.0055
naca0616,0.0,0.6,16.0,400000,0.25,3,0.3242,0.00941,0.0086
naca0616,0.0,0.6,16.0,400000,0.25,4,0.4347,0.0103,0.0111
naca0616,0.0,0.6,16.0,400000,0.25,5,0.5647,0.0115,0.0091
naca0616,0.0,0.6,16.0,400000,0.25,6,0.7166,0.01301,0.0017
naca0616,0.0,0.6,16.0,400000,0.25,7,0.8679,0.01474,-0.0059
naca0616,0.0,0.6,16.0,400000,0.25,8,0.9778,0.01649,-0.0058
naca0616,0.0,0.6,16.0,400000,0.3,0,-0.0,0.00858,0.0
naca0616,0.0,0.6,16.0,400000,0.3,1,0.1101,0.00867,0.0029
naca0616,0.0,0.6,16.0,400000,0.3,2,0.2203,0.00896,0.0058
naca0616,0.0,0.6,16.0,400000,0.3,3,0.3298,0.00953,0.009
naca0616,0.0,0.6,16.0,400000,0.3,4,0.4411,0.01042,0.0119
naca0616,0.0,0.6,16.0,400000,0.3,5,0.5677,0.01118,0.0119
naca0616,0.0,0.6,16.0,400000,0.3,6,0.7256,0.01327,0.0034
naca0616,0.0,0.6,16.0,400000,0.3,7,0.8788,0.01516,-0.0039
naca0616,0.0,0.6,16.0,400000,0.3,8,0.9847,0.01706,-0.0023
naca0616,0.0,0.6,16.0,500000,0.1,0,-0.0,0.00772,0.0
naca0616,0.0,0.6,16.0,500000,0.1,1,0.1063,0.00778,0.0021
naca0616,0.0,0.6,16.0,500000,0.1,2,0.2128,0.00802,0.0041
naca0616,0.0,0.6,16.0,500000,0.1,3,0.3186,0.00847,0.0064
naca0616,0.0,0.6,16.0,500000,0.1,4,0.4229,0.00919,0.0089
naca0616,0.0,0.6,16.0,500000,0.1,5,0.5351,0.01019,0.0096
naca0616,0.0,0.6,16.0,500000,0.1,6,0.6745,0.01147,0.0038
naca0616,0.0,0.6,16.0,500000,0.1,7,0.8188,0.01291,-0.0036
naca0616,0.0,0.6,16.0,500000,0.1,8,0.9601,0.01459,-0.0108
naca0616,0.0,0.6,16.0,500000,0.15,0,-0.0,0.00775,0.0
naca0616,0.0,0.6,16.0,500000,0.15,1,0.107,0.00783,0.0021
naca0616,0.0,0.6,16.0,500000,0.15,2,0.2141,0.00808,0.0042
naca0616,0.0,0.6,16.0,500000,0.15,3,0.3207,0.00852,0.0066
naca0616,0.0,0.6,16.0,500000,0.15,4,0.4255,0.00923,0.0093
naca0616,0.0,0.6,16.0,500000,0.15,5,0.538,0.01024,0.0101
naca0616,0.0,0.6,16.0,500000,0.15,6,0.6759,0.01151,0.0049
naca0616,0.0,0.6,16.0,500000,0.15,7,0.8235,0.01306,-0.0028
naca0616,0.0,0.6,16.0,500000,0.15,8,0.9819,0.01479,-0.0131
naca0616,0.0,0.6,16.0,500000,0.2,0,-0.0,0.00781,0.0
naca0616,0.0,0.6,16.0,500000,0.2,1,0.1082,0.00789,0.0021
naca0616,0.0,0.6,16.0,500000,0.2,2,0.2161,0.00815,0.0044
naca0616,0.0,0.6,16.0,500000,0.2,3,0.3234,0.00861,0.0069
naca0616,0.0,0.6,16.0,500000,0.2,4,0.4294,0.00931,0.0097
naca0616,0.0,0.6,16.0,500000,0.2,5,0.5419,0.01033,0.011
naca0616,0.0,0.6,16.0,500000,0.2,6,0.6827,0.01172,0.0055
naca0616,0.0,0.6,16.0,500000,0.2,7,0.83,0.0133,-0.0017
naca0616,0.0,0.6,16.0,500000,0.2,8,0.975,0.01503,-0.0087
naca0616,0.0,0.6,16.0,500000,0.25,0,-0.0,0.00793,0.0
naca0616,0.0,0.6,16.0,500000,0.25,1,0.1095,0.00799,0.0023
naca0616,0.0,0.6,16.0,500000,0.25,2,0.2189,0.00822,0.0046
naca0616,0.0,0.6,16.0,500000,0.25,3,0.3276,0.00869,0.0072
naca0616,0.0,0.6,16.0,500000,0.25,4,0.4352,0.00944,0.0101
naca0616,0.0,0.6,16.0,500000,0.25,5,0.5466,0.01048,0.0121
naca0616,0.0,0.6,16.0,500000,0.25,6,0.6894,0.01189,0.0069
naca0616,0.0,0.6,16.0,500000,0.25,7,0.8391,0.01355,-0.0002
naca0616,0.0,0.6,16.0,500000,0.25,8,0.9979,0.01551,-0.0093
naca0616,0.0,0.6,16.0,500000,0.3,0,-0.0,0.00802,0.0
naca0616,0.0,0.6,16.0,500000,0.3,1,0.1111,0.0081,0.0024
naca0616,0.0,0.6,16.0,500000,0.3,2,0.222,0.00836,0.005
naca0616,0.0,0.6,16.0,500000,0.3,3,0.3327,0.00882,0.0077
naca0616,0.0,0.6,16.0,500000,0.3,4,0.4423,0.00956,0.0108
naca0616,0.0,0.6,16.0,500000,0.3,5,0.5535,0.01062,0.0134
naca0616,0.0,0.6,16.0,500000,0.3,6,0.6968,0.01217,0.0088
naca0616,0.0,0.6,16.0,500000,0.3,7,0.8498,0.01394,0.0019
naca0616,0.0,0.6,16.0,500000,0.3,8,1.0068,0.01604,-0.006
naca0618,0.0,0.6,18.0,100000,0.1,0,0.0,0.02053,-0.0
naca0618,0.0,0.6,18.0,100000,0.1,1,0.1409,0.02081,-0.0002
naca0618,0.0,0.6,18.0,100000,0.1,2,0.2981,0.02137,-0.0048
naca0618,0.0,0.6,18.0,100000,0.1,3,0.4726,0.02179,-0.0149
naca0618,0.0,0.6,18.0,100000,0.1,4,0.6401,0.02198,-0.0259
naca0618,0.0,0.6,18.0,100000,0.1,5,0.7801,0.02203,-0.0335
naca0618,0.0,0.6,18.0,100000,0.1,6,0.8463,0.02289,-0.027
naca0618,0.0,0.6,18.0,100000,0.1,7,0.9051,0.02432,-0.0187
naca0618,0.0,0.6,18.0,100000,0.1,8,1.0013,0.02646,-0.0156
naca0618,0.0,0.6,18.0,100000,0.15,0,0.0,0.02049,-0.0
naca0618,0.0,0.6,18.0,100000,0.15,1,0.1497,0.02134,-0.0011
naca0618,0.0,0.6,18.0,100000,0.15,2,0.2931,0.02148,-0.0035
naca0618,0.0,0.6,18.0,100000,0.15,3,0.471,0.02195,-0.014
naca0618,0.0,0.6,18.0,100000,0.15,4,0.6428,0.02217,-0.0255
naca0618,0.0,0.6,18.0,100000,0.15,5,0.7863,0.02229,-0.0333
naca0618,0.0,0.6,18.0,100000,0.15,6,0.8517,0.0232,-0.0265
naca0618,0.0,0.6,18.0,100000,0.15,7,0.9122,0.0247,-0.0183
naca0618,0.0,0.6,18.0,100000,0.15,8,0.96,0.02678,-0.0077
naca0618,0.0,0.6,18.0,100000,0.2,0,-0.0,0.02046,0.0
naca0618,0.0,0.6,18.0,100000,0.2,1,0.1466,0.02098,-0.0005
naca0618,0.0,0.6,18.0,100000,0.2,2,0.3054,0.02167,-0.005
naca0618,0.0,0.6,18.0,100000,0.2,3,0.4684,0.02217,-0.0125
naca0618,0.0,0.6,18.0,100000,0.2,4,0.6462,0.02242,-0.0246
naca0618,0.0,0.6,18.0,100000,0.2,5,0.7946,0.02263,-0.033
naca0618,0.0,0.6,18.0,100000,0.2,6,0.8591,0.02361,-0.0258
naca0618,0.0,0.6,18.0,100000,0.2,7,0.9161,0.02522,-0.0167
naca0618,0.0,0.6,18.0,100000,0.2,8,0.9709,0.02739,-0.0071
naca0618,0.0,0.6,18.0,100000,0.25,0,0.0,0.02079,-0.0
naca0618,0.0,0.6,18.0,100000,0.25,1,0.1406,0.02108,0.0007
naca0618,0.0,0.6,18.0,100000,0.25,2,0.3061,0.02182,-0.0041
naca0618,0.0,0.6,18.0,100000,0.25,3,0.4755,0.0224,-0.0122
naca0618,0.0,0.6,18.0,100000,0.25,4,0.6496,0.02279,-0.0231
naca0618,0.0,0.6,18.0,100000,0.25,5,0.8069,0.0231,-0.0327
naca0618,0.0,0.6,18.0,100000,0.25,6,0.8706,0.02419,-0.025
naca0618,0.0,0.6,18.0,100000,0.25,7,0.9261,0.02587,-0.0154
naca0618,0.0,0.6,18.0,100000,0.25,8,0.9702,0.02833,-0.0036
naca0618,0.0,0.6,18.0,100000,0.3,0,0.0,0.02081,-0.0
naca0618,0.0,0.6,18.0,100000,0.3,1,0.1359,0.02107,0.002
naca0618,0.0,0.6,18.0,100000,0.3,2,0.2991,0.02206,-0.002
naca0618,0.0,0.6,18.0,100000,0.3,3,0.4786,0.02279,-0.0111
naca0618,0.0,0.6,18.0,100000,0.3,4,0.6503,0.0233,-0.0209
naca0618,0.0,0.6,18.0,100000,0.3,5,0.8209,0.02372,-0.032
naca0618,0.0,0.6,18.0,100000,0.3,6,0.8824,0.02494,-0.0236
naca0618,0.0,0.6,18.0,100000,0.3,7,0.9334,0.0269,-0.0129
naca0618,0.0,0.6,18.0,100000,0.3,8,0.9755,0.02944,-0.0003
naca0618,0.0,0.6,18.0,200000,0.1,0,0.0,0.01201,-0.0
naca0618,0.0,0.6,18.0,200000,0.1,1,0.1055,0.01218,0.0033
naca0618,0.0,0.6,18.0,200000,0.1,2,0.2124,0.01272,0.0065
naca0618,0.0,0.6,18.0,200000,0.1,3,0.3198,0.01357,0.0094
naca0618,0.0,0.6,18.0,200000,0.1,4,0.4519,0.0148,0.0069
naca0618,0.0,0.6,18.0,200000,0.1,5,0.5829,0.01608,0.0033
naca0618,0.0,0.6,18.0,200000,0.1,6,0.7654,0.01719,-0.0115
naca0618,0.0,0.6,18.0,200000,0.1,7,0.9187,0.01852,-0.0216
naca0618,0.0,0.6,18.0,200000,0.1,8,0.9663,0.01977,-0.0112
naca0618,0.0,0.6,18.0,200000,0.15,0,0.0,0.01207,-0.0
naca0618,0.0,0.6,18.0,200000,0.15,1,0.1064,0.01224,0.0033
naca0618,0.0,0.6,18.0,200000,0.15,2,0.2135,0.01277,0.0066
naca0618,0.0,0.6,18.0,200000,0.15,3,0.3472,0.01254,0.0052
naca0618,0.0,0.6,18.0,200000,0.15,4,0.6126,0.01614,-0.025
naca0618,0.0,0.6,18.0,200000,0.15,5,0.6131,0.01612,-0.0015
naca0618,0.0,0.6,18.0,200000,0.15,6,0.7679,0.01735,-0.0105
naca0618,0.0,0.6,18.0,200000,0.15,7,0.9246,0.0187,-0.021
naca0618,0.0,0.6,18.0,200000,0.15,8,0.9695,0.02004,-0.0099
naca0618,0.0,0.6,18.0,200000,0.2,0,0.0,0.01216,-0.0
naca0618,0.0,0.6,18.0,200000,0.2,1,0.1075,0.01233,0.0034
naca0618,0.0,0.6,18.0,200000,0.2,2,0.2313,0.01353,0.0001
naca0618,0.0,0.6,18.0,200000,0.2,3,0.3426,0.01363,0.0067
naca0618,0.0,0.6,18.0,200000,0.2,4,0.46,0.01498,0.0074
naca0618,0.0,0.6,18.0,200000,0.2,5,0.575,0.01671,0.0076
naca0618,0.0,0.6,18.0,200000,0.2,6,0.7709,0.01762,-0.009
naca0618,0.0,0.6,18.0,200000,0.2,7,0.9379,0.01864,-0.0205
naca0618,0.0,0.6,18.0,200000,0.2,8,0.9723,0.02053,-0.0078
naca0618,0.0,0.6,18.0,200000,0.25,0,0.0,0.01229,-0.0
naca0618,0.0,0.6,18.0,200000,0.25,1,0.1074,0.01245,0.0037
naca0618,0.0,0.6,18.0,200000,0.25,2,0.216,0.01295,0.0073
naca0618,0.0,0.6,18.0,200000,0.25,3,0.3313,0.01389,0.0098
